relpath	collection	family	format	nvars	class	copied	bytes
evalgm/CVPR/SceneDecomp/0105003.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	481905
evalgm/CVPR/SceneDecomp/0105064.wcsp	evalgm	SceneDecomp	wcsp	186	multi	no	505216
evalgm/CVPR/SceneDecomp/0105146.wcsp	evalgm	SceneDecomp	wcsp	175	multi	no	443005
evalgm/CVPR/SceneDecomp/0105159.wcsp	evalgm	SceneDecomp	wcsp	188	multi	no	514166
evalgm/CVPR/SceneDecomp/0105305.wcsp	evalgm	SceneDecomp	wcsp	190	multi	no	518574
evalgm/CVPR/SceneDecomp/1000061.wcsp	evalgm	SceneDecomp	wcsp	184	multi	no	465979
evalgm/CVPR/SceneDecomp/1000063.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	481286
evalgm/CVPR/SceneDecomp/1000097.wcsp	evalgm	SceneDecomp	wcsp	193	multi	no	492234
evalgm/CVPR/SceneDecomp/1000105.wcsp	evalgm	SceneDecomp	wcsp	188	multi	no	481830
evalgm/CVPR/SceneDecomp/1000288.wcsp	evalgm	SceneDecomp	wcsp	187	multi	no	509227
evalgm/CVPR/SceneDecomp/1000351.wcsp	evalgm	SceneDecomp	wcsp	178	multi	no	484924
evalgm/CVPR/SceneDecomp/1000413.wcsp	evalgm	SceneDecomp	wcsp	201	multi	no	515924
evalgm/CVPR/SceneDecomp/1000505.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	511925
evalgm/CVPR/SceneDecomp/1000580.wcsp	evalgm	SceneDecomp	wcsp	198	multi	no	506902
evalgm/CVPR/SceneDecomp/1000615.wcsp	evalgm	SceneDecomp	wcsp	178	multi	no	482625
evalgm/CVPR/SceneDecomp/1000731.wcsp	evalgm	SceneDecomp	wcsp	186	multi	no	473460
evalgm/CVPR/SceneDecomp/1000875.wcsp	evalgm	SceneDecomp	wcsp	195	multi	no	531794
evalgm/CVPR/SceneDecomp/1000882.wcsp	evalgm	SceneDecomp	wcsp	187	multi	no	513063
evalgm/CVPR/SceneDecomp/1000929.wcsp	evalgm	SceneDecomp	wcsp	186	multi	no	505871
evalgm/CVPR/SceneDecomp/1000947.wcsp	evalgm	SceneDecomp	wcsp	194	multi	no	528533
evalgm/CVPR/SceneDecomp/1000993.wcsp	evalgm	SceneDecomp	wcsp	180	multi	no	488688
evalgm/CVPR/SceneDecomp/1001184.wcsp	evalgm	SceneDecomp	wcsp	184	multi	no	501672
evalgm/CVPR/SceneDecomp/1001195.wcsp	evalgm	SceneDecomp	wcsp	158	multi	no	394038
evalgm/CVPR/SceneDecomp/1001252.wcsp	evalgm	SceneDecomp	wcsp	163	multi	no	408989
evalgm/CVPR/SceneDecomp/1001685.wcsp	evalgm	SceneDecomp	wcsp	181	multi	no	462686
evalgm/CVPR/SceneDecomp/1001688.wcsp	evalgm	SceneDecomp	wcsp	172	multi	no	433513
evalgm/CVPR/SceneDecomp/1001770.wcsp	evalgm	SceneDecomp	wcsp	160	multi	no	403030
evalgm/CVPR/SceneDecomp/1001794.wcsp	evalgm	SceneDecomp	wcsp	186	multi	no	510971
evalgm/CVPR/SceneDecomp/1001875.wcsp	evalgm	SceneDecomp	wcsp	165	multi	no	419133
evalgm/CVPR/SceneDecomp/1001944.wcsp	evalgm	SceneDecomp	wcsp	180	multi	no	457120
evalgm/CVPR/SceneDecomp/1100001.wcsp	evalgm	SceneDecomp	wcsp	176	multi	no	448707
evalgm/CVPR/SceneDecomp/1100002.wcsp	evalgm	SceneDecomp	wcsp	181	multi	no	461783
evalgm/CVPR/SceneDecomp/1100003.wcsp	evalgm	SceneDecomp	wcsp	153	multi	no	405548
evalgm/CVPR/SceneDecomp/1100004.wcsp	evalgm	SceneDecomp	wcsp	171	multi	no	460319
evalgm/CVPR/SceneDecomp/1100005.wcsp	evalgm	SceneDecomp	wcsp	162	multi	no	412503
evalgm/CVPR/SceneDecomp/1100006.wcsp	evalgm	SceneDecomp	wcsp	159	multi	no	398602
evalgm/CVPR/SceneDecomp/1100007.wcsp	evalgm	SceneDecomp	wcsp	183	multi	no	500662
evalgm/CVPR/SceneDecomp/1100008.wcsp	evalgm	SceneDecomp	wcsp	172	multi	no	462755
evalgm/CVPR/SceneDecomp/1100009.wcsp	evalgm	SceneDecomp	wcsp	185	multi	no	501683
evalgm/CVPR/SceneDecomp/1100011.wcsp	evalgm	SceneDecomp	wcsp	167	multi	no	423126
evalgm/CVPR/SceneDecomp/1100013.wcsp	evalgm	SceneDecomp	wcsp	185	multi	no	469779
evalgm/CVPR/SceneDecomp/1100014.wcsp	evalgm	SceneDecomp	wcsp	162	multi	no	437152
evalgm/CVPR/SceneDecomp/1100015.wcsp	evalgm	SceneDecomp	wcsp	171	multi	no	466372
evalgm/CVPR/SceneDecomp/1100016.wcsp	evalgm	SceneDecomp	wcsp	180	multi	no	457574
evalgm/CVPR/SceneDecomp/1100017.wcsp	evalgm	SceneDecomp	wcsp	182	multi	no	465188
evalgm/CVPR/SceneDecomp/1100023.wcsp	evalgm	SceneDecomp	wcsp	190	multi	no	488421
evalgm/CVPR/SceneDecomp/1100025.wcsp	evalgm	SceneDecomp	wcsp	168	multi	no	457463
evalgm/CVPR/SceneDecomp/1100027.wcsp	evalgm	SceneDecomp	wcsp	184	multi	no	468474
evalgm/CVPR/SceneDecomp/1100029.wcsp	evalgm	SceneDecomp	wcsp	175	multi	no	448578
evalgm/CVPR/SceneDecomp/1100030.wcsp	evalgm	SceneDecomp	wcsp	181	multi	no	462790
evalgm/CVPR/SceneDecomp/1100031.wcsp	evalgm	SceneDecomp	wcsp	161	multi	no	409044
evalgm/CVPR/SceneDecomp/2000001.wcsp	evalgm	SceneDecomp	wcsp	191	multi	no	491043
evalgm/CVPR/SceneDecomp/2000002.wcsp	evalgm	SceneDecomp	wcsp	187	multi	no	476397
evalgm/CVPR/SceneDecomp/2000003.wcsp	evalgm	SceneDecomp	wcsp	198	multi	no	501104
evalgm/CVPR/SceneDecomp/2000004.wcsp	evalgm	SceneDecomp	wcsp	164	multi	no	415376
evalgm/CVPR/SceneDecomp/2000008.wcsp	evalgm	SceneDecomp	wcsp	165	multi	no	418487
evalgm/CVPR/SceneDecomp/2000012.wcsp	evalgm	SceneDecomp	wcsp	182	multi	no	467432
evalgm/CVPR/SceneDecomp/2000019.wcsp	evalgm	SceneDecomp	wcsp	165	multi	no	418324
evalgm/CVPR/SceneDecomp/2000022.wcsp	evalgm	SceneDecomp	wcsp	171	multi	no	435445
evalgm/CVPR/SceneDecomp/2000023.wcsp	evalgm	SceneDecomp	wcsp	184	multi	no	498094
evalgm/CVPR/SceneDecomp/2000025.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	483890
evalgm/CVPR/SceneDecomp/2000028.wcsp	evalgm	SceneDecomp	wcsp	169	multi	no	428149
evalgm/CVPR/SceneDecomp/2000030.wcsp	evalgm	SceneDecomp	wcsp	183	multi	no	466899
evalgm/CVPR/SceneDecomp/2000031.wcsp	evalgm	SceneDecomp	wcsp	179	multi	no	488895
evalgm/CVPR/SceneDecomp/2000032.wcsp	evalgm	SceneDecomp	wcsp	194	multi	no	496129
evalgm/CVPR/SceneDecomp/2000033.wcsp	evalgm	SceneDecomp	wcsp	156	multi	no	423796
evalgm/CVPR/SceneDecomp/2000034.wcsp	evalgm	SceneDecomp	wcsp	198	multi	no	503801
evalgm/CVPR/SceneDecomp/2000035.wcsp	evalgm	SceneDecomp	wcsp	179	multi	no	456497
evalgm/CVPR/SceneDecomp/2000036.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	482947
evalgm/CVPR/SceneDecomp/2000037.wcsp	evalgm	SceneDecomp	wcsp	174	multi	no	468781
evalgm/CVPR/SceneDecomp/2000039.wcsp	evalgm	SceneDecomp	wcsp	174	multi	no	444062
evalgm/CVPR/SceneDecomp/2000041.wcsp	evalgm	SceneDecomp	wcsp	159	multi	no	399723
evalgm/CVPR/SceneDecomp/2000042.wcsp	evalgm	SceneDecomp	wcsp	188	multi	no	511250
evalgm/CVPR/SceneDecomp/2000043.wcsp	evalgm	SceneDecomp	wcsp	180	multi	no	456271
evalgm/CVPR/SceneDecomp/2000044.wcsp	evalgm	SceneDecomp	wcsp	172	multi	no	434653
evalgm/CVPR/SceneDecomp/3000072.wcsp	evalgm	SceneDecomp	wcsp	182	multi	no	492187
evalgm/CVPR/SceneDecomp/3000076.wcsp	evalgm	SceneDecomp	wcsp	178	multi	no	482521
evalgm/CVPR/SceneDecomp/3000099.wcsp	evalgm	SceneDecomp	wcsp	188	multi	no	477565
evalgm/CVPR/SceneDecomp/3000119.wcsp	evalgm	SceneDecomp	wcsp	179	multi	no	485832
evalgm/CVPR/SceneDecomp/3000148.wcsp	evalgm	SceneDecomp	wcsp	179	multi	no	486296
evalgm/CVPR/SceneDecomp/3000299.wcsp	evalgm	SceneDecomp	wcsp	182	multi	no	463726
evalgm/CVPR/SceneDecomp/3000323.wcsp	evalgm	SceneDecomp	wcsp	180	multi	no	487792
evalgm/CVPR/SceneDecomp/3000454.wcsp	evalgm	SceneDecomp	wcsp	178	multi	no	451847
evalgm/CVPR/SceneDecomp/3000469.wcsp	evalgm	SceneDecomp	wcsp	180	multi	no	459264
evalgm/CVPR/SceneDecomp/3000676.wcsp	evalgm	SceneDecomp	wcsp	158	multi	no	416176
evalgm/CVPR/SceneDecomp/3000716.wcsp	evalgm	SceneDecomp	wcsp	164	multi	no	413439
evalgm/CVPR/SceneDecomp/3000759.wcsp	evalgm	SceneDecomp	wcsp	160	multi	no	400264
evalgm/CVPR/SceneDecomp/3000945.wcsp	evalgm	SceneDecomp	wcsp	160	multi	no	430090
evalgm/CVPR/SceneDecomp/3001004.wcsp	evalgm	SceneDecomp	wcsp	190	multi	no	486657
evalgm/CVPR/SceneDecomp/3001018.wcsp	evalgm	SceneDecomp	wcsp	161	multi	no	435925
evalgm/CVPR/SceneDecomp/3001061.wcsp	evalgm	SceneDecomp	wcsp	171	multi	no	432701
evalgm/CVPR/SceneDecomp/3001131.wcsp	evalgm	SceneDecomp	wcsp	170	multi	no	432474
evalgm/CVPR/SceneDecomp/3001230.wcsp	evalgm	SceneDecomp	wcsp	180	multi	no	459206
evalgm/CVPR/SceneDecomp/3001319.wcsp	evalgm	SceneDecomp	wcsp	183	multi	no	498972
evalgm/CVPR/SceneDecomp/3001336.wcsp	evalgm	SceneDecomp	wcsp	167	multi	no	446183
evalgm/CVPR/SceneDecomp/3001421.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	511846
evalgm/CVPR/SceneDecomp/3001460.wcsp	evalgm	SceneDecomp	wcsp	201	multi	no	546930
evalgm/CVPR/SceneDecomp/3001555.wcsp	evalgm	SceneDecomp	wcsp	159	multi	no	400274
evalgm/CVPR/SceneDecomp/3001569.wcsp	evalgm	SceneDecomp	wcsp	181	multi	no	458202
evalgm/CVPR/SceneDecomp/3001667.wcsp	evalgm	SceneDecomp	wcsp	188	multi	no	480220
evalgm/CVPR/SceneDecomp/3001751.wcsp	evalgm	SceneDecomp	wcsp	169	multi	no	426917
evalgm/CVPR/SceneDecomp/3001767.wcsp	evalgm	SceneDecomp	wcsp	188	multi	no	480151
evalgm/CVPR/SceneDecomp/3001826.wcsp	evalgm	SceneDecomp	wcsp	191	multi	no	486708
evalgm/CVPR/SceneDecomp/3001891.wcsp	evalgm	SceneDecomp	wcsp	186	multi	no	500852
evalgm/CVPR/SceneDecomp/3001976.wcsp	evalgm	SceneDecomp	wcsp	162	multi	no	411476
evalgm/CVPR/SceneDecomp/3002020.wcsp	evalgm	SceneDecomp	wcsp	181	multi	no	456685
evalgm/CVPR/SceneDecomp/3002059.wcsp	evalgm	SceneDecomp	wcsp	181	multi	no	490607
evalgm/CVPR/SceneDecomp/3002082.wcsp	evalgm	SceneDecomp	wcsp	165	multi	no	414671
evalgm/CVPR/SceneDecomp/3002154.wcsp	evalgm	SceneDecomp	wcsp	184	multi	no	466929
evalgm/CVPR/SceneDecomp/3002206.wcsp	evalgm	SceneDecomp	wcsp	191	multi	no	517942
evalgm/CVPR/SceneDecomp/3002221.wcsp	evalgm	SceneDecomp	wcsp	159	multi	no	403207
evalgm/CVPR/SceneDecomp/3002340.wcsp	evalgm	SceneDecomp	wcsp	191	multi	no	524122
evalgm/CVPR/SceneDecomp/3002366.wcsp	evalgm	SceneDecomp	wcsp	177	multi	no	483721
evalgm/CVPR/SceneDecomp/3002411.wcsp	evalgm	SceneDecomp	wcsp	163	multi	no	439829
evalgm/CVPR/SceneDecomp/3002594.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	517081
evalgm/CVPR/SceneDecomp/3002905.wcsp	evalgm	SceneDecomp	wcsp	162	multi	no	408774
evalgm/CVPR/SceneDecomp/3002909.wcsp	evalgm	SceneDecomp	wcsp	180	multi	no	460237
evalgm/CVPR/SceneDecomp/3003122.wcsp	evalgm	SceneDecomp	wcsp	190	multi	no	511894
evalgm/CVPR/SceneDecomp/3003322.wcsp	evalgm	SceneDecomp	wcsp	168	multi	no	424892
evalgm/CVPR/SceneDecomp/3003328.wcsp	evalgm	SceneDecomp	wcsp	166	multi	no	447466
evalgm/CVPR/SceneDecomp/3003356.wcsp	evalgm	SceneDecomp	wcsp	184	multi	no	496273
evalgm/CVPR/SceneDecomp/3003448.wcsp	evalgm	SceneDecomp	wcsp	190	multi	no	515202
evalgm/CVPR/SceneDecomp/3003731.wcsp	evalgm	SceneDecomp	wcsp	184	multi	no	467787
evalgm/CVPR/SceneDecomp/3003791.wcsp	evalgm	SceneDecomp	wcsp	176	multi	no	477865
evalgm/CVPR/SceneDecomp/3003817.wcsp	evalgm	SceneDecomp	wcsp	164	multi	no	445902
evalgm/CVPR/SceneDecomp/4000066.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	515393
evalgm/CVPR/SceneDecomp/4000086.wcsp	evalgm	SceneDecomp	wcsp	185	multi	no	508245
evalgm/CVPR/SceneDecomp/4100066.wcsp	evalgm	SceneDecomp	wcsp	173	multi	no	471642
evalgm/CVPR/SceneDecomp/4100246.wcsp	evalgm	SceneDecomp	wcsp	193	multi	no	525753
evalgm/CVPR/SceneDecomp/4100280.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	517894
evalgm/CVPR/SceneDecomp/5000016.wcsp	evalgm	SceneDecomp	wcsp	165	multi	no	418426
evalgm/CVPR/SceneDecomp/5000119.wcsp	evalgm	SceneDecomp	wcsp	164	multi	no	441928
evalgm/CVPR/SceneDecomp/5000120.wcsp	evalgm	SceneDecomp	wcsp	165	multi	no	421020
evalgm/CVPR/SceneDecomp/5000121.wcsp	evalgm	SceneDecomp	wcsp	175	multi	no	470727
evalgm/CVPR/SceneDecomp/5000122.wcsp	evalgm	SceneDecomp	wcsp	173	multi	no	466412
evalgm/CVPR/SceneDecomp/5000123.wcsp	evalgm	SceneDecomp	wcsp	171	multi	no	433907
evalgm/CVPR/SceneDecomp/5000124.wcsp	evalgm	SceneDecomp	wcsp	173	multi	no	464513
evalgm/CVPR/SceneDecomp/5000125.wcsp	evalgm	SceneDecomp	wcsp	172	multi	no	467475
evalgm/CVPR/SceneDecomp/5000126.wcsp	evalgm	SceneDecomp	wcsp	164	multi	no	414759
evalgm/CVPR/SceneDecomp/5000127.wcsp	evalgm	SceneDecomp	wcsp	160	multi	no	432136
evalgm/CVPR/SceneDecomp/5000128.wcsp	evalgm	SceneDecomp	wcsp	178	multi	no	456038
evalgm/CVPR/SceneDecomp/5000129.wcsp	evalgm	SceneDecomp	wcsp	156	multi	no	422007
evalgm/CVPR/SceneDecomp/5000130.wcsp	evalgm	SceneDecomp	wcsp	164	multi	no	414463
evalgm/CVPR/SceneDecomp/5000131.wcsp	evalgm	SceneDecomp	wcsp	163	multi	no	413569
evalgm/CVPR/SceneDecomp/5000132.wcsp	evalgm	SceneDecomp	wcsp	166	multi	no	422891
evalgm/CVPR/SceneDecomp/5000133.wcsp	evalgm	SceneDecomp	wcsp	164	multi	no	443836
evalgm/CVPR/SceneDecomp/5000137.wcsp	evalgm	SceneDecomp	wcsp	160	multi	no	430431
evalgm/CVPR/SceneDecomp/5000144.wcsp	evalgm	SceneDecomp	wcsp	186	multi	no	476360
evalgm/CVPR/SceneDecomp/5000147.wcsp	evalgm	SceneDecomp	wcsp	158	multi	no	398664
evalgm/CVPR/SceneDecomp/5000149.wcsp	evalgm	SceneDecomp	wcsp	161	multi	no	404379
evalgm/CVPR/SceneDecomp/5000150.wcsp	evalgm	SceneDecomp	wcsp	178	multi	no	455530
evalgm/CVPR/SceneDecomp/5000162.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	517460
evalgm/CVPR/SceneDecomp/5000163.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	484053
evalgm/CVPR/SceneDecomp/5000164.wcsp	evalgm	SceneDecomp	wcsp	183	multi	no	496829
evalgm/CVPR/SceneDecomp/5000165.wcsp	evalgm	SceneDecomp	wcsp	179	multi	no	482036
evalgm/CVPR/SceneDecomp/5000166.wcsp	evalgm	SceneDecomp	wcsp	196	multi	no	502212
evalgm/CVPR/SceneDecomp/5000168.wcsp	evalgm	SceneDecomp	wcsp	188	multi	no	512162
evalgm/CVPR/SceneDecomp/5000172.wcsp	evalgm	SceneDecomp	wcsp	195	multi	no	498056
evalgm/CVPR/SceneDecomp/5000173.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	478382
evalgm/CVPR/SceneDecomp/5000174.wcsp	evalgm	SceneDecomp	wcsp	184	multi	no	470127
evalgm/CVPR/SceneDecomp/5000175.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	479509
evalgm/CVPR/SceneDecomp/5000176.wcsp	evalgm	SceneDecomp	wcsp	150	multi	no	378579
evalgm/CVPR/SceneDecomp/5000180.wcsp	evalgm	SceneDecomp	wcsp	158	multi	no	425891
evalgm/CVPR/SceneDecomp/5000181.wcsp	evalgm	SceneDecomp	wcsp	157	multi	no	419165
evalgm/CVPR/SceneDecomp/5000182.wcsp	evalgm	SceneDecomp	wcsp	153	multi	no	386021
evalgm/CVPR/SceneDecomp/5000183.wcsp	evalgm	SceneDecomp	wcsp	163	multi	no	440068
evalgm/CVPR/SceneDecomp/5000184.wcsp	evalgm	SceneDecomp	wcsp	165	multi	no	448120
evalgm/CVPR/SceneDecomp/5000188.wcsp	evalgm	SceneDecomp	wcsp	153	multi	no	383243
evalgm/CVPR/SceneDecomp/5000190.wcsp	evalgm	SceneDecomp	wcsp	156	multi	no	419940
evalgm/CVPR/SceneDecomp/5000191.wcsp	evalgm	SceneDecomp	wcsp	167	multi	no	421145
evalgm/CVPR/SceneDecomp/5000192.wcsp	evalgm	SceneDecomp	wcsp	157	multi	no	393684
evalgm/CVPR/SceneDecomp/5000194.wcsp	evalgm	SceneDecomp	wcsp	150	multi	no	374961
evalgm/CVPR/SceneDecomp/5000195.wcsp	evalgm	SceneDecomp	wcsp	171	multi	no	463410
evalgm/CVPR/SceneDecomp/5000196.wcsp	evalgm	SceneDecomp	wcsp	168	multi	no	420426
evalgm/CVPR/SceneDecomp/5000197.wcsp	evalgm	SceneDecomp	wcsp	163	multi	no	442734
evalgm/CVPR/SceneDecomp/5000198.wcsp	evalgm	SceneDecomp	wcsp	164	multi	no	414639
evalgm/CVPR/SceneDecomp/5000199.wcsp	evalgm	SceneDecomp	wcsp	167	multi	no	449481
evalgm/CVPR/SceneDecomp/5000200.wcsp	evalgm	SceneDecomp	wcsp	162	multi	no	439964
evalgm/CVPR/SceneDecomp/5000201.wcsp	evalgm	SceneDecomp	wcsp	174	multi	no	441411
evalgm/CVPR/SceneDecomp/5000202.wcsp	evalgm	SceneDecomp	wcsp	163	multi	no	411619
evalgm/CVPR/SceneDecomp/5000203.wcsp	evalgm	SceneDecomp	wcsp	159	multi	no	427061
evalgm/CVPR/SceneDecomp/5000204.wcsp	evalgm	SceneDecomp	wcsp	157	multi	no	398158
evalgm/CVPR/SceneDecomp/5000205.wcsp	evalgm	SceneDecomp	wcsp	161	multi	no	405321
evalgm/CVPR/SceneDecomp/5000226.wcsp	evalgm	SceneDecomp	wcsp	155	multi	no	392946
evalgm/CVPR/SceneDecomp/5000234.wcsp	evalgm	SceneDecomp	wcsp	159	multi	no	401265
evalgm/CVPR/SceneDecomp/5000257.wcsp	evalgm	SceneDecomp	wcsp	164	multi	no	413466
evalgm/CVPR/SceneDecomp/5000264.wcsp	evalgm	SceneDecomp	wcsp	170	multi	no	431492
evalgm/CVPR/SceneDecomp/5000265.wcsp	evalgm	SceneDecomp	wcsp	171	multi	no	435228
evalgm/CVPR/SceneDecomp/6000000.wcsp	evalgm	SceneDecomp	wcsp	191	multi	no	484805
evalgm/CVPR/SceneDecomp/6000001.wcsp	evalgm	SceneDecomp	wcsp	186	multi	no	472453
evalgm/CVPR/SceneDecomp/6000002.wcsp	evalgm	SceneDecomp	wcsp	188	multi	no	515838
evalgm/CVPR/SceneDecomp/6000003.wcsp	evalgm	SceneDecomp	wcsp	188	multi	no	473525
evalgm/CVPR/SceneDecomp/6000004.wcsp	evalgm	SceneDecomp	wcsp	180	multi	no	458106
evalgm/CVPR/SceneDecomp/6000005.wcsp	evalgm	SceneDecomp	wcsp	192	multi	no	492414
evalgm/CVPR/SceneDecomp/6000006.wcsp	evalgm	SceneDecomp	wcsp	200	multi	no	514017
evalgm/CVPR/SceneDecomp/6000007.wcsp	evalgm	SceneDecomp	wcsp	201	multi	no	548679
evalgm/CVPR/SceneDecomp/6000008.wcsp	evalgm	SceneDecomp	wcsp	184	multi	no	468967
evalgm/CVPR/SceneDecomp/6000009.wcsp	evalgm	SceneDecomp	wcsp	183	multi	no	465914
evalgm/CVPR/SceneDecomp/6000010.wcsp	evalgm	SceneDecomp	wcsp	188	multi	no	481812
evalgm/CVPR/SceneDecomp/6000011.wcsp	evalgm	SceneDecomp	wcsp	183	multi	no	467663
evalgm/CVPR/SceneDecomp/6000012.wcsp	evalgm	SceneDecomp	wcsp	196	multi	no	500292
evalgm/CVPR/SceneDecomp/6000013.wcsp	evalgm	SceneDecomp	wcsp	202	multi	no	520813
evalgm/CVPR/SceneDecomp/6000014.wcsp	evalgm	SceneDecomp	wcsp	190	multi	no	487456
evalgm/CVPR/SceneDecomp/6000015.wcsp	evalgm	SceneDecomp	wcsp	182	multi	no	492900
evalgm/CVPR/SceneDecomp/6000016.wcsp	evalgm	SceneDecomp	wcsp	187	multi	no	477379
evalgm/CVPR/SceneDecomp/6000017.wcsp	evalgm	SceneDecomp	wcsp	184	multi	no	503072
evalgm/CVPR/SceneDecomp/6000018.wcsp	evalgm	SceneDecomp	wcsp	183	multi	no	467645
evalgm/CVPR/SceneDecomp/6000019.wcsp	evalgm	SceneDecomp	wcsp	199	multi	no	509339
evalgm/CVPR/SceneDecomp/6000020.wcsp	evalgm	SceneDecomp	wcsp	195	multi	no	493040
evalgm/CVPR/SceneDecomp/6000021.wcsp	evalgm	SceneDecomp	wcsp	194	multi	no	496696
evalgm/CVPR/SceneDecomp/6000022.wcsp	evalgm	SceneDecomp	wcsp	170	multi	no	459353
evalgm/CVPR/SceneDecomp/6000023.wcsp	evalgm	SceneDecomp	wcsp	183	multi	no	497062
evalgm/CVPR/SceneDecomp/6000024.wcsp	evalgm	SceneDecomp	wcsp	183	multi	no	464103
evalgm/CVPR/SceneDecomp/6000025.wcsp	evalgm	SceneDecomp	wcsp	198	multi	no	508657
evalgm/CVPR/SceneDecomp/6000026.wcsp	evalgm	SceneDecomp	wcsp	184	multi	no	466096
evalgm/CVPR/SceneDecomp/6000027.wcsp	evalgm	SceneDecomp	wcsp	194	multi	no	494351
evalgm/CVPR/SceneDecomp/6000028.wcsp	evalgm	SceneDecomp	wcsp	192	multi	no	491479
evalgm/CVPR/SceneDecomp/6000029.wcsp	evalgm	SceneDecomp	wcsp	186	multi	no	476473
evalgm/CVPR/SceneDecomp/6000030.wcsp	evalgm	SceneDecomp	wcsp	193	multi	no	487170
evalgm/CVPR/SceneDecomp/6000031.wcsp	evalgm	SceneDecomp	wcsp	186	multi	no	471479
evalgm/CVPR/SceneDecomp/6000032.wcsp	evalgm	SceneDecomp	wcsp	208	multi	no	533158
evalgm/CVPR/SceneDecomp/6000033.wcsp	evalgm	SceneDecomp	wcsp	199	multi	no	513219
evalgm/CVPR/SceneDecomp/6000034.wcsp	evalgm	SceneDecomp	wcsp	194	multi	no	525591
evalgm/CVPR/SceneDecomp/6000035.wcsp	evalgm	SceneDecomp	wcsp	183	multi	no	496817
evalgm/CVPR/SceneDecomp/6000036.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	481942
evalgm/CVPR/SceneDecomp/6000037.wcsp	evalgm	SceneDecomp	wcsp	201	multi	no	552670
evalgm/CVPR/SceneDecomp/6000038.wcsp	evalgm	SceneDecomp	wcsp	186	multi	no	474169
evalgm/CVPR/SceneDecomp/6000039.wcsp	evalgm	SceneDecomp	wcsp	189	multi	no	478369
evalgm/CVPR/SceneDecomp/6000040.wcsp	evalgm	SceneDecomp	wcsp	178	multi	no	454188
evalgm/CVPR/SceneDecomp/6000041.wcsp	evalgm	SceneDecomp	wcsp	192	multi	no	521941
evalgm/CVPR/SceneDecomp/6000042.wcsp	evalgm	SceneDecomp	wcsp	185	multi	no	504803
evalgm/CVPR/SceneDecomp/6000043.wcsp	evalgm	SceneDecomp	wcsp	185	multi	no	498639
evalgm/CVPR/SceneDecomp/6000044.wcsp	evalgm	SceneDecomp	wcsp	184	multi	no	466598
evalgm/CVPR/SceneDecomp/6000045.wcsp	evalgm	SceneDecomp	wcsp	191	multi	no	487785
evalgm/CVPR/SceneDecomp/6000046.wcsp	evalgm	SceneDecomp	wcsp	176	multi	no	475542
evalgm/CVPR/SceneDecomp/6000047.wcsp	evalgm	SceneDecomp	wcsp	191	multi	no	485711
evalgm/CVPR/SceneDecomp/6000048.wcsp	evalgm	SceneDecomp	wcsp	191	multi	no	494768
evalgm/CVPR/SceneDecomp/6000049.wcsp	evalgm	SceneDecomp	wcsp	196	multi	no	496481
evalgm/CVPR/SceneDecomp/6000050.wcsp	evalgm	SceneDecomp	wcsp	195	multi	no	497092
evalgm/CVPR/SceneDecomp/6000051.wcsp	evalgm	SceneDecomp	wcsp	185	multi	no	473372
evalgm/CVPR/SceneDecomp/6000052.wcsp	evalgm	SceneDecomp	wcsp	193	multi	no	494232
evalgm/CVPR/SceneDecomp/6000053.wcsp	evalgm	SceneDecomp	wcsp	182	multi	no	467563
evalgm/CVPR/SceneDecomp/6000054.wcsp	evalgm	SceneDecomp	wcsp	177	multi	no	454080
evalgm/CVPR/SceneDecomp/6000055.wcsp	evalgm	SceneDecomp	wcsp	190	multi	no	485156
evalgm/CVPR/SceneDecomp/6000056.wcsp	evalgm	SceneDecomp	wcsp	188	multi	no	515109
evalgm/CVPR/SceneDecomp/6000057.wcsp	evalgm	SceneDecomp	wcsp	200	multi	no	546214
evalgm/CVPR/SceneDecomp/6000058.wcsp	evalgm	SceneDecomp	wcsp	180	multi	no	458369
evalgm/CVPR/SceneDecomp/6000059.wcsp	evalgm	SceneDecomp	wcsp	187	multi	no	478936
evalgm/CVPR/SceneDecomp/6000060.wcsp	evalgm	SceneDecomp	wcsp	175	multi	no	444793
evalgm/CVPR/SceneDecomp/6000061.wcsp	evalgm	SceneDecomp	wcsp	186	multi	no	506450
evalgm/CVPR/SceneDecomp/6000062.wcsp	evalgm	SceneDecomp	wcsp	184	multi	no	500828
evalgm/CVPR/SceneDecomp/6000063.wcsp	evalgm	SceneDecomp	wcsp	180	multi	no	458358
evalgm/CVPR/SceneDecomp/6000064.wcsp	evalgm	SceneDecomp	wcsp	195	multi	no	534197
evalgm/CVPR/SceneDecomp/6000065.wcsp	evalgm	SceneDecomp	wcsp	195	multi	no	532382
